date,platform,internal_sku,city,units,revenue
2026-07-21,blinkit,18503,raipur,1,99
2026-07-21,blinkit,18506,mumbai,1,499
2026-07-21,blinkit,78553,mumbai,1,99
2026-07-21,blinkit,68254,gurgaon,1,149
2026-07-21,blinkit,78553,vijayawada,1,99
2026-07-21,blinkit,68254,chennai,1,149
2026-07-22,blinkit,63565,bangalore,1,189
2026-07-22,blinkit,792937,mysore,2,190
2026-07-22,blinkit,68254,hyderabad,1,149
2026-07-22,blinkit,792937,mumbai,1,95
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,18504,chennai,1,319
2026-07-22,blinkit,63565,noida 1,1,189
2026-07-23,blinkit,18504,hyderabad,1,319
2026-07-23,blinkit,792937,mumbai,1,95
2026-07-23,blinkit,68254,hyderabad,1,149
2026-07-23,blinkit,68254,chennai,1,149
2026-07-23,blinkit,792937,delhi,1,95
2026-07-23,blinkit,78553,pune,1,99
2026-07-23,blinkit,63565,gurgaon,2,378
2026-07-23,blinkit,792937,bangalore,1,95
2026-07-23,blinkit,63565,bangalore,1,189
2026-07-23,blinkit,63565,bangalore,1,189
2026-07-23,blinkit,78553,kanchipuram,1,99
2026-07-23,blinkit,18506,hyderabad,1,499
2026-07-23,blinkit,18503,bangalore,1,99
2026-07-23,blinkit,18506,kolkata,1,499
2026-07-23,blinkit,63565,delhi,1,189
2026-07-23,blinkit,792937,chennai,1,95
2026-07-23,blinkit,792937,noida 1,1,95
2026-07-23,blinkit,18503,bangalore,1,99
2026-07-23,blinkit,63565,aligarh,1,189
2026-07-23,blinkit,18503,raipur,1,99
2026-07-23,blinkit,18503,hyderabad,1,99
2026-07-23,blinkit,792937,delhi,1,95
2026-07-23,blinkit,63565,vadodara,1,189
2026-07-23,blinkit,18504,chennai,1,319
2026-07-23,blinkit,63565,allahabad,1,189
2026-07-23,blinkit,792937,bangalore,1,95
2026-07-23,blinkit,68254,bangalore,1,149
2026-07-23,blinkit,18504,pune,1,319
2026-07-23,blinkit,18503,bangalore,1,99
2026-07-23,blinkit,18503,bangalore,1,99
2026-07-23,blinkit,18503,kolkata,2,198
2026-07-23,blinkit,78553,central goa,1,99
2026-07-23,blinkit,18506,patna,1,499
2026-07-23,blinkit,18503,delhi,1,99
2026-07-23,blinkit,63565,chennai,2,378
2026-07-23,blinkit,18504,kozhikode,1,319
2026-07-23,blinkit,63565,pune,1,189
2026-07-23,blinkit,78553,bangalore,1,99
2026-07-23,blinkit,78553,chennai,1,99
2026-07-23,blinkit,18504,hyderabad,2,638
2026-07-23,blinkit,78553,mumbai,1,99
2026-07-23,blinkit,792937,pune,1,95
2026-07-23,blinkit,78553,vizag,1,99
2026-07-23,blinkit,18506,bangalore,1,499
2026-07-23,blinkit,78553,noida 1,2,198
2026-07-23,blinkit,78553,chennai,1,99
2026-07-23,blinkit,78553,mumbai,2,198
2026-07-23,blinkit,792937,bangalore,3,285
2026-07-23,blinkit,18504,mumbai,1,319
2026-07-23,blinkit,63565,surat,1,189
2026-07-23,blinkit,18503,central goa,1,99
2026-07-23,blinkit,18503,bangalore,1,99
2026-07-23,blinkit,18503,kolkata,1,99
2026-07-23,blinkit,792937,mumbai,1,95
2026-07-23,blinkit,78553,ujjain,1,99
2026-07-23,blinkit,63565,central goa,2,378
2026-07-23,blinkit,18503,hyderabad,1,99
2026-07-23,blinkit,792937,gurgaon,1,95
2026-07-23,blinkit,18506,chennai,1,499
2026-07-23,blinkit,63565,lucknow,1,189
2026-07-23,blinkit,792937,mumbai,1,95
2026-07-23,blinkit,78553,vijayawada,1,99
2026-07-23,blinkit,78553,central goa,1,99
2026-07-23,blinkit,63565,bangalore,1,189
2026-07-23,blinkit,63565,mumbai,1,189
2026-07-10,blinkit,792937,bangalore,3,285
2026-07-10,blinkit,18506,pune,1,499
2026-07-10,blinkit,63565,noida,1,189
2026-07-10,blinkit,63565,bangalore,1,189
2026-07-10,blinkit,63565,chennai,1,189
2026-07-10,blinkit,63565,mumbai,1,189
2026-07-10,blinkit,18504,bangalore,1,319
2026-07-10,blinkit,78553,vadodara,1,99
2026-07-10,blinkit,63565,bikaner,1,189
2026-07-10,blinkit,792937,chennai,2,190
2026-07-10,blinkit,63565,bangalore,1,189
2026-07-10,blinkit,792937,bangalore,1,95
2026-07-10,blinkit,18503,bangalore,1,99
2026-07-10,blinkit,197453,bangalore,1,169
2026-07-09,blinkit,792937,bangalore,3,285
2026-07-09,blinkit,18504,bangalore,2,638
2026-07-09,blinkit,63565,delhi,1,189
2026-07-09,blinkit,792937,bangalore,1,95
2026-07-09,blinkit,63565,mumbai,1,189
2026-07-09,blinkit,18503,hyderabad,1,99
2026-07-09,blinkit,63565,bangalore,1,189
2026-07-09,blinkit,63565,mumbai,2,378
2026-07-09,blinkit,63565,chennai,1,189
2026-07-09,blinkit,18503,mumbai,1,99
2026-07-09,blinkit,792937,hyderabad,1,95
2026-07-09,blinkit,68254,chennai,1,149
2026-07-09,blinkit,792937,chennai,1,95
2026-07-09,blinkit,63565,chennai,1,189
2026-07-09,blinkit,63565,chennai,1,189
2026-07-10,blinkit,18504,thiruvananthapuram,1,319
2026-07-10,blinkit,18503,bhubaneswar,1,99
2026-07-10,blinkit,18503,noida,1,99
2026-07-10,blinkit,63565,chennai,2,378
2026-07-10,blinkit,63565,hyderabad,1,189
2026-07-10,blinkit,68254,mumbai,1,149
2026-07-10,blinkit,63565,bangalore,1,189
2026-07-10,blinkit,792937,mumbai,1,95
2026-07-10,blinkit,792937,bhubaneswar,1,95
2026-07-10,blinkit,68254,delhi,1,149
2026-07-10,blinkit,18504,mumbai,1,319
2026-07-10,blinkit,792937,pune,1,95
2026-07-10,blinkit,78553,gwalior,1,99
2026-07-10,blinkit,18504,bangalore,1,319
2026-07-10,blinkit,792937,noida 1,1,95
2026-07-10,blinkit,63565,delhi,1,189
2026-07-10,blinkit,63565,mumbai,1,189
2026-07-10,blinkit,18506,bangalore,1,499
2026-07-10,blinkit,63565,udaipur,1,189
2026-07-10,blinkit,63565,pune,1,189
2026-07-10,blinkit,18506,mumbai,1,499
2026-07-10,blinkit,792937,bhubaneswar,2,190
2026-07-10,blinkit,18503,bangalore,1,99
2026-07-10,blinkit,78553,kochi,1,99
2026-07-10,blinkit,18503,bangalore,1,99
2026-07-10,blinkit,78553,pune,1,99
2026-07-10,blinkit,63565,hyderabad,1,189
2026-07-10,blinkit,197453,kolkata,1,169
2026-07-10,blinkit,68254,mumbai,1,149
2026-07-10,blinkit,292876,bangalore,1,125
2026-07-10,blinkit,68254,hyderabad,2,298
2026-07-10,blinkit,18503,bangalore,1,99
2026-07-21,blinkit,78553,bangalore,2,198
2026-07-21,blinkit,68254,chennai,1,149
2026-07-21,blinkit,63565,delhi,1,189
2026-07-21,blinkit,197453,jaipur,1,169
2026-07-21,blinkit,18506,bhubaneswar,1,499
2026-07-21,blinkit,68254,kolkata,1,149
2026-07-21,blinkit,78553,bangalore,1,99
2026-07-21,blinkit,792937,hyderabad,1,95
2026-07-21,blinkit,197453,chennai,1,169
2026-07-21,blinkit,292876,patna,1,125
2026-07-21,blinkit,78553,mumbai,1,99
2026-07-21,blinkit,18503,udaipur,2,198
2026-07-21,blinkit,18506,pune,1,499
2026-07-21,blinkit,18503,hyderabad,2,198
2026-07-21,blinkit,63565,bangalore,1,189
2026-07-21,blinkit,18503,hyderabad,1,99
2026-07-21,blinkit,78553,bangalore,1,99
2026-07-21,blinkit,792937,bangalore,1,95
2026-07-21,blinkit,18503,delhi,1,99
2026-07-21,blinkit,68254,bangalore,1,149
2026-07-22,blinkit,18506,mumbai,1,499
2026-07-22,blinkit,18503,thiruvallur,1,99
2026-07-22,blinkit,63565,noida,1,189
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,792937,delhi,1,95
2026-07-22,blinkit,18503,mumbai,1,99
2026-07-22,blinkit,63565,chennai,1,189
2026-07-21,blinkit,63565,bangalore,1,189
2026-07-21,blinkit,78553,bangalore,1,99
2026-07-21,blinkit,18503,ranchi,3,297
2026-07-21,blinkit,792937,delhi,1,95
2026-07-21,blinkit,63565,jaipur,1,189
2026-07-21,blinkit,57850,bangalore,1,109
2026-07-21,blinkit,792937,karimnagar,1,95
2026-07-21,blinkit,792937,bangalore,2,190
2026-07-21,blinkit,78553,delhi,1,99
2026-07-21,blinkit,63565,gurgaon,1,189
2026-07-21,blinkit,18503,hyderabad,1,99
2026-07-21,blinkit,78553,mumbai,1,99
2026-07-21,blinkit,18504,bangalore,1,319
2026-07-21,blinkit,18504,bangalore,1,319
2026-07-21,blinkit,68254,kolkata,2,298
2026-07-21,blinkit,792937,mumbai,2,190
2026-07-21,blinkit,18504,chennai,1,319
2026-07-21,blinkit,78553,ahmedabad,1,99
2026-07-21,blinkit,18504,kakinada,1,319
2026-07-22,blinkit,18504,mumbai,1,319
2026-07-22,blinkit,68254,faridabad,1,149
2026-07-22,blinkit,63565,kolkata,1,189
2026-07-22,blinkit,792937,delhi,2,190
2026-07-16,blinkit,18504,mumbai,4,1276
2026-07-16,blinkit,18503,chennai,1,99
2026-07-16,blinkit,63565,gurgaon,1,189
2026-07-16,blinkit,18503,mumbai,1,99
2026-07-16,blinkit,63565,chennai,1,189
2026-07-13,blinkit,63565,delhi,1,189
2026-07-13,blinkit,792937,chennai,1,95
2026-07-13,blinkit,792937,bangalore,1,95
2026-07-13,blinkit,68254,kochi,1,149
2026-07-16,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,18504,central goa,1,319
2026-07-16,blinkit,63565,lonavla,2,378
2026-07-16,blinkit,78553,bangalore,1,99
2026-07-16,blinkit,63565,agra,2,378
2026-07-16,blinkit,18503,mumbai,1,99
2026-07-16,blinkit,18504,mumbai,1,319
2026-07-16,blinkit,78553,bangalore,1,99
2026-07-16,blinkit,18503,pondicherry,1,99
2026-07-15,blinkit,792937,hyderabad,1,95
2026-07-15,blinkit,18506,hyderabad,1,499
2026-07-15,blinkit,18503,mumbai,1,99
2026-07-15,blinkit,18504,bangalore,1,319
2026-07-15,blinkit,78553,central goa,1,99
2026-07-15,blinkit,197453,pune,1,169
2026-07-15,blinkit,78553,mumbai,1,99
2026-07-15,blinkit,68254,bangalore,1,149
2026-07-15,blinkit,68254,mumbai,1,149
2026-07-15,blinkit,78553,vizag,2,198
2026-07-15,blinkit,68254,mumbai,2,298
2026-07-15,blinkit,78553,ahmedabad,1,99
2026-07-15,blinkit,18504,bangalore,1,319
2026-07-15,blinkit,78553,bangalore,1,99
2026-07-15,blinkit,18506,mumbai,1,499
2026-07-15,blinkit,18506,bangalore,2,998
2026-07-15,blinkit,18503,pondicherry,2,198
2026-07-15,blinkit,68254,hyderabad,2,298
2026-07-15,blinkit,792937,delhi,1,95
2026-07-15,blinkit,63565,kottayam,1,189
2026-07-15,blinkit,18503,kochi,1,99
2026-07-15,blinkit,792937,bangalore,2,190
2026-07-15,blinkit,63565,chennai,1,189
2026-07-15,blinkit,63565,lonavla,1,189
2026-07-15,blinkit,68254,bangalore,1,149
2026-07-15,blinkit,792937,mumbai,1,95
2026-07-15,blinkit,18506,gurgaon,2,998
2026-07-15,blinkit,792937,bangalore,3,285
2026-07-15,blinkit,68254,hyderabad,1,149
2026-07-15,blinkit,78553,pune,2,198
2026-07-15,blinkit,792937,hyderabad,3,285
2026-07-15,blinkit,78553,central goa,1,99
2026-07-15,blinkit,18503,pune,1,99
2026-07-15,blinkit,18504,kolkata,1,319
2026-07-15,blinkit,78553,kakinada,1,99
2026-07-16,blinkit,18503,agra,1,99
2026-07-16,blinkit,18504,bangalore,2,638
2026-07-16,blinkit,68254,noida 1,1,149
2026-07-16,blinkit,18503,noida 1,1,99
2026-07-16,blinkit,18504,chennai,1,319
2026-07-16,blinkit,68254,kolkata,1,149
2026-07-16,blinkit,63565,mumbai,1,189
2026-07-16,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,18503,bangalore,2,198
2026-07-22,blinkit,792937,faridabad,1,95
2026-07-22,blinkit,18506,bangalore,1,499
2026-07-22,blinkit,78553,ahmedabad,1,99
2026-07-22,blinkit,68254,bangalore,1,149
2026-07-22,blinkit,57850,chennai,1,109
2026-07-22,blinkit,78553,vizag,1,99
2026-07-22,blinkit,792937,bhubaneswar,1,95
2026-07-22,blinkit,68254,bangalore,1,149
2026-07-22,blinkit,63565,bangalore,2,378
2026-07-22,blinkit,18503,pondicherry,2,198
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,63565,delhi,2,378
2026-07-22,blinkit,63565,chennai,1,189
2026-07-22,blinkit,18503,mumbai,2,198
2026-07-22,blinkit,792937,delhi,1,95
2026-07-22,blinkit,78553,chennai,1,99
2026-07-22,blinkit,18506,kollam,1,499
2026-07-22,blinkit,18503,noida,1,99
2026-07-22,blinkit,63565,mumbai,2,378
2026-07-22,blinkit,792937,hyderabad,2,190
2026-07-22,blinkit,63565,delhi,1,189
2026-07-22,blinkit,68254,delhi,2,298
2026-07-22,blinkit,18504,pune,1,319
2026-07-21,blinkit,18503,mumbai,1,99
2026-07-21,blinkit,18503,hyderabad,1,99
2026-07-21,blinkit,68254,chennai,2,298
2026-07-21,blinkit,68254,bangalore,1,149
2026-07-21,blinkit,792937,chennai,1,95
2026-07-21,blinkit,78553,bangalore,1,99
2026-07-21,blinkit,68254,udaipur,1,149
2026-07-21,blinkit,63565,bangalore,1,189
2026-07-21,blinkit,18506,delhi,1,499
2026-07-21,blinkit,68254,kolkata,1,149
2026-07-21,blinkit,18503,bangalore,1,99
2026-07-21,blinkit,63565,delhi,1,189
2026-07-21,blinkit,78553,chennai,1,99
2026-07-21,blinkit,792937,chennai,3,285
2026-07-21,blinkit,792937,bangalore,1,95
2026-07-21,blinkit,63565,mumbai,1,189
2026-07-21,blinkit,792937,delhi,1,95
2026-07-21,blinkit,18504,dibrugarh,1,319
2026-07-21,blinkit,18504,tirupur,1,319
2026-07-21,blinkit,792937,pune,1,95
2026-07-21,blinkit,18504,kolkata,2,638
2026-07-21,blinkit,197453,kolkata,2,338
2026-07-21,blinkit,68254,noida,1,149
2026-07-21,blinkit,792937,mumbai,1,95
2026-07-21,blinkit,18503,hyderabad,1,99
2026-07-21,blinkit,63565,chennai,1,189
2026-07-22,blinkit,78553,bangalore,3,297
2026-07-22,blinkit,78553,guntur,1,99
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,68254,hyderabad,1,149
2026-07-22,blinkit,18506,delhi,3,1497
2026-07-10,blinkit,78553,chennai,1,99
2026-07-10,blinkit,18506,bangalore,1,499
2026-07-10,blinkit,68254,hyderabad,1,149
2026-07-10,blinkit,18504,bangalore,1,319
2026-07-10,blinkit,63565,bangalore,1,189
2026-07-10,blinkit,78553,central goa,1,99
2026-07-10,blinkit,18504,mumbai,1,319
2026-07-10,blinkit,792937,hyderabad,1,95
2026-07-10,blinkit,18506,hyderabad,1,499
2026-07-10,blinkit,197453,bangalore,1,169
2026-07-10,blinkit,18504,mumbai,1,319
2026-07-09,blinkit,18503,delhi,1,99
2026-07-09,blinkit,68254,bangalore,1,149
2026-07-09,blinkit,68254,hyderabad,1,149
2026-07-09,blinkit,18506,thiruvananthapuram,1,499
2026-07-09,blinkit,68254,mumbai,1,149
2026-07-09,blinkit,18504,kolkata,1,319
2026-07-09,blinkit,63565,hyderabad,1,189
2026-07-09,blinkit,18503,mumbai,1,99
2026-07-09,blinkit,68254,mumbai,1,149
2026-07-09,blinkit,18503,mysore,1,99
2026-07-09,blinkit,18504,bangalore,1,319
2026-07-09,blinkit,63565,mumbai,2,378
2026-07-09,blinkit,792937,bangalore,3,285
2026-07-09,blinkit,18506,mumbai,1,499
2026-07-09,blinkit,18503,chennai,1,99
2026-07-09,blinkit,18503,mumbai,1,99
2026-07-09,blinkit,197453,pune,1,169
2026-07-08,blinkit,18504,pune,1,319
2026-07-08,blinkit,18506,tirupati,1,499
2026-07-08,blinkit,63565,noida,1,189
2026-07-08,blinkit,292876,kochi,1,125
2026-07-08,blinkit,792937,chennai,1,95
2026-07-08,blinkit,18503,chennai,1,99
2026-07-08,blinkit,63565,noida,1,189
2026-07-08,blinkit,63565,lucknow,1,189
2026-07-08,blinkit,18503,chennai,1,99
2026-07-08,blinkit,792937,bangalore,3,285
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,18503,mumbai,1,99
2026-07-08,blinkit,792937,warangal,1,95
2026-07-08,blinkit,63565,mangaluru,1,189
2026-07-08,blinkit,68254,hyderabad,1,149
2026-07-08,blinkit,792937,chennai,2,190
2026-07-08,blinkit,792937,bhubaneswar,2,190
2026-07-08,blinkit,63565,mumbai,2,378
2026-07-08,blinkit,78553,ahmedabad,2,198
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,792937,delhi,1,95
2026-07-08,blinkit,18503,hyderabad,1,99
2026-07-08,blinkit,18504,chennai,1,319
2026-07-08,blinkit,792937,bangalore,1,95
2026-07-08,blinkit,78553,bangalore,2,198
2026-07-08,blinkit,18503,mumbai,3,297
2026-07-08,blinkit,792937,chennai,2,190
2026-07-08,blinkit,792937,hyderabad,1,95
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,792937,hyderabad,1,95
2026-07-08,blinkit,18503,nagpur,2,198
2026-07-08,blinkit,18503,bangalore,2,198
2026-07-08,blinkit,63565,mumbai,3,567
2026-07-08,blinkit,68254,bangalore,2,298
2026-07-08,blinkit,292876,delhi,2,250
2026-07-08,blinkit,792937,hyderabad,1,95
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,18504,vijayawada,1,319
2026-07-08,blinkit,792937,gurgaon,1,95
2026-07-08,blinkit,18504,chennai,2,638
2026-07-08,blinkit,792937,hyderabad,1,95
2026-07-08,blinkit,292876,patna,2,250
2026-07-08,blinkit,18504,delhi,1,319
2026-07-08,blinkit,63565,warangal,1,189
2026-07-08,blinkit,63565,delhi,1,189
2026-07-10,blinkit,792937,bhubaneswar,1,95
2026-07-10,blinkit,68254,kochi,1,149
2026-07-10,blinkit,63565,bangalore,1,189
2026-07-10,blinkit,18503,pune,1,99
2026-07-10,blinkit,18503,thiruvalla,1,99
2026-07-10,blinkit,792937,chennai,1,95
2026-07-10,blinkit,63565,rudrapur,1,189
2026-07-10,blinkit,78553,kochi,1,99
2026-07-10,blinkit,78553,bangalore,1,99
2026-07-10,blinkit,63565,chennai,2,378
2026-07-09,blinkit,68254,hyderabad,2,298
2026-07-09,blinkit,18503,mumbai,1,99
2026-07-09,blinkit,792937,bangalore,1,95
2026-07-09,blinkit,78553,bangalore,1,99
2026-07-09,blinkit,68254,hyderabad,2,298
2026-07-09,blinkit,78553,bangalore,1,99
2026-07-09,blinkit,78553,bangalore,1,99
2026-07-09,blinkit,18503,pondicherry,1,99
2026-07-09,blinkit,792937,delhi,1,95
2026-07-09,blinkit,18503,delhi,1,99
2026-07-09,blinkit,78553,bangalore,1,99
2026-07-09,blinkit,18503,aurangabad,1,99
2026-07-09,blinkit,18504,kozhikode,1,319
2026-07-09,blinkit,197453,bangalore,1,169
2026-07-09,blinkit,197453,delhi,1,169
2026-07-09,blinkit,78553,kochi,1,99
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,68254,bangalore,1,149
2026-07-08,blinkit,18503,delhi,1,99
2026-07-08,blinkit,18506,delhi,2,998
2026-07-08,blinkit,18503,pune,2,198
2026-07-08,blinkit,78553,thiruvananthapuram,1,99
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,792937,pune,1,95
2026-07-08,blinkit,63565,chennai,2,378
2026-07-08,blinkit,63565,bangalore,1,189
2026-07-08,blinkit,78553,bangalore,1,99
2026-07-08,blinkit,792937,delhi,1,95
2026-07-08,blinkit,68254,bangalore,1,149
2026-07-08,blinkit,792937,pune,2,190
2026-07-09,blinkit,792937,bangalore,6,570
2026-07-09,blinkit,78553,mysore,1,99
2026-07-09,blinkit,78553,kochi,1,99
2026-07-09,blinkit,63565,bangalore,1,189
2026-07-09,blinkit,63565,mumbai,1,189
2026-07-09,blinkit,57850,kochi,1,109
2026-07-10,blinkit,18503,indore,3,297
2026-07-10,blinkit,68254,chennai,1,149
2026-07-10,blinkit,68254,bangalore,1,149
2026-07-10,blinkit,18503,mumbai,1,99
2026-07-10,blinkit,792937,hyderabad,1,95
2026-07-10,blinkit,18504,kolkata,1,319
2026-07-10,blinkit,18504,bangalore,1,319
2026-07-10,blinkit,197453,bangalore,1,169
2026-07-10,blinkit,57850,kochi,1,109
2026-07-10,blinkit,18506,bangalore,1,499
2026-07-10,blinkit,18503,mumbai,1,99
2026-07-16,blinkit,792937,bangalore,1,95
2026-07-16,blinkit,78553,mumbai,1,99
2026-07-16,blinkit,63565,mumbai,1,189
2026-07-16,blinkit,18503,pune,1,99
2026-07-16,blinkit,78553,bangalore,2,198
2026-07-16,blinkit,18503,mumbai,3,297
2026-07-16,blinkit,18503,mumbai,1,99
2026-07-16,blinkit,792937,bangalore,1,95
2026-07-16,blinkit,78553,hyderabad,1,99
2026-07-16,blinkit,63565,delhi,1,189
2026-07-16,blinkit,792937,delhi,1,95
2026-07-16,blinkit,18503,bangalore,1,99
2026-07-16,blinkit,792937,bangalore,1,95
2026-07-16,blinkit,18503,bhubaneswar,1,99
2026-07-16,blinkit,792937,hyderabad,1,95
2026-07-16,blinkit,197453,hyderabad,2,338
2026-07-15,blinkit,63565,mumbai,1,189
2026-07-15,blinkit,78553,rajahmundry,1,99
2026-07-15,blinkit,792937,delhi,2,190
2026-07-15,blinkit,63565,pune,1,189
2026-07-15,blinkit,18503,hyderabad,1,99
2026-07-15,blinkit,792937,hyderabad,1,95
2026-07-15,blinkit,68254,aligarh,1,149
2026-07-15,blinkit,18504,mumbai,1,319
2026-07-15,blinkit,18504,ongole,1,319
2026-07-15,blinkit,18503,mumbai,1,99
2026-07-15,blinkit,792937,chandigarh,1,95
2026-07-15,blinkit,63565,bangalore,1,189
2026-07-15,blinkit,63565,hyderabad,1,189
2026-07-15,blinkit,792937,mysore,1,95
2026-07-15,blinkit,18506,bangalore,1,499
2026-07-15,blinkit,68254,mumbai,1,149
2026-07-15,blinkit,792937,bangalore,1,95
2026-07-15,blinkit,18503,noida 1,1,99
2026-07-15,blinkit,792937,hyderabad,1,95
2026-07-15,blinkit,78553,lucknow,1,99
2026-07-15,blinkit,792937,bhubaneswar,2,194
2026-07-15,blinkit,792937,hubli,3,285
2026-07-15,blinkit,18504,mumbai,1,319
2026-07-15,blinkit,78553,chennai,1,99
2026-07-15,blinkit,18503,pune,1,99
2026-07-15,blinkit,63565,delhi,1,189
2026-07-15,blinkit,792937,delhi,1,95
2026-07-15,blinkit,792937,mumbai,1,95
2026-07-15,blinkit,18504,bangalore,1,319
2026-07-15,blinkit,68254,jalandhar,1,149
2026-07-15,blinkit,18503,bhubaneswar,1,99
2026-07-15,blinkit,18503,bangalore,1,99
2026-07-15,blinkit,18503,hyderabad,1,99
2026-07-15,blinkit,18504,mumbai,1,319
2026-07-15,blinkit,18506,bangalore,1,499
2026-07-15,blinkit,18506,kolkata,1,499
2026-07-15,blinkit,78553,chennai,1,99
2026-07-15,blinkit,18503,bangalore,1,99
2026-07-15,blinkit,792937,chennai,1,95
2026-07-15,blinkit,63565,bangalore,1,189
2026-07-16,blinkit,78553,kakinada,1,99
2026-07-16,blinkit,792937,karimnagar,1,95
2026-07-16,blinkit,63565,mumbai,1,189
2026-07-16,blinkit,792937,mumbai,2,190
2026-07-16,blinkit,68254,bangalore,1,149
2026-07-16,blinkit,18503,bangalore,1,99
2026-07-16,blinkit,78553,central goa,1,99
2026-07-16,blinkit,18503,bhubaneswar,1,99
2026-07-16,blinkit,68254,delhi,2,298
2026-07-16,blinkit,792937,mumbai,1,95
2026-07-16,blinkit,18504,bangalore,1,319
2026-07-16,blinkit,792937,mumbai,1,95
2026-07-16,blinkit,792937,mumbai,1,95
2026-07-16,blinkit,18503,chennai,1,99
2026-07-16,blinkit,18503,noida 1,1,99
2026-07-16,blinkit,63565,delhi,1,189
2026-07-16,blinkit,63565,mumbai,1,189
2026-07-16,blinkit,18503,noida,3,297
2026-07-16,blinkit,18504,hyderabad,2,638
2026-07-22,blinkit,18503,bangalore,1,99
2026-07-22,blinkit,792937,chennai,1,95
2026-07-22,blinkit,63565,chennai,2,378
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,792937,chennai,1,95
2026-07-22,blinkit,18506,mumbai,1,499
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,18503,bangalore,1,99
2026-07-22,blinkit,63565,mumbai,3,567
2026-07-22,blinkit,18504,bangalore,1,319
2026-07-22,blinkit,78553,vadodara,2,198
2026-07-22,blinkit,63565,bangalore,1,189
2026-07-22,blinkit,63565,bangalore,3,567
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,63565,pune,1,189
2026-07-22,blinkit,68254,chennai,1,149
2026-07-22,blinkit,18503,hyderabad,2,198
2026-07-22,blinkit,792937,hyderabad,3,285
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,18504,coimbatore,1,319
2026-07-22,blinkit,792937,pune,1,95
2026-07-22,blinkit,18504,chennai,1,319
2026-07-22,blinkit,792937,ranchi,1,95
2026-07-22,blinkit,792937,bangalore,1,95
2026-07-22,blinkit,68254,bangalore,1,149
2026-07-22,blinkit,78553,noida 1,2,198
2026-07-22,blinkit,18503,chennai,1,99
2026-07-22,blinkit,63565,mumbai,1,189
2026-07-22,blinkit,63565,amritsar,1,189
2026-07-22,blinkit,78553,delhi,1,99
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,18503,hyderabad,1,99
2026-07-22,blinkit,78553,rajahmundry,1,99
2026-07-22,blinkit,18504,tirupati,1,319
2026-07-22,blinkit,18506,kanpur,1,499
2026-07-22,blinkit,197453,pune,1,169
2026-07-22,blinkit,792937,chennai,1,95
2026-07-22,blinkit,63565,mumbai,1,189
2026-07-22,blinkit,792937,mumbai,1,95
2026-07-22,blinkit,18506,delhi,1,499
2026-07-22,blinkit,18506,mumbai,2,998
2026-07-22,blinkit,792937,hyderabad,1,95
2026-07-22,blinkit,792937,delhi,1,95
2026-07-22,blinkit,78553,bangalore,1,99
2026-07-22,blinkit,18503,patna,1,99
2026-07-22,blinkit,63565,mumbai,2,378
